"MatchToPred","MatchToPrey","Pred","Prey","Year","Date","Site","Area","CensusID","ObservationType","Counter","PredSize","PreySize","EstimatedPreySize","Drilling","DayNight","TideZone","PossibleChaemoPred","ObsComment","Temp","N","ConLevel","Window","Type","logIntC","logPredSizeC","logPreySizeC","logTempC","IntC","PredSizeC","PreySizeC","TempC","R2","Sigma","Pvalue","htime"
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_08",108,"Systematic Census","Mark_Novak",31,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",30,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",32,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",31,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",28,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",35,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_01",141,"Systematic Census","Mark_Novak",29,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",24,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/9/04","Red Beach - Whangaparaoa","Area_04",114,"Systematic Census","Mark_Novak",54,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"in breeding aggregation",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/28/04","TaurangaHeadWest","Area_01",170,"Systematic Census","Mark_Novak",26,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_01",141,"Systematic Census","Mark_Novak",55,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",35,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_08",108,"Systematic Census","Mark_Novak",14,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_08",108,"Systematic Census","Mark_Novak",14,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_08",108,"Systematic Census","Mark_Novak",56,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_01",141,"Systematic Census","Mark_Novak",56,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_01",141,"Systematic Census","Mark_Novak",42,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_01",141,"Systematic Census","Mark_Novak",39,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/31/04","TapotupotuBayWest","Area_01",66,"Systematic Census","Mark_Novak",45,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",42,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_01",141,"Systematic Census","Mark_Novak",54,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",20,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_01",141,"Systematic Census","Mark_Novak",24,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_01",141,"Systematic Census","Mark_Novak",44,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_01",141,"Systematic Census","Mark_Novak",35,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_01",141,"Systematic Census","Mark_Novak",36,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_02",143,"Systematic Census","Mark_Novak",13,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_03",144,"Systematic Census","Mark_Novak",48,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",30,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",30,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",45,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",39,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_02",143,"Systematic Census","Mark_Novak",31,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",44,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_02",143,"Systematic Census","Mark_Novak",50,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_02",143,"Systematic Census","Mark_Novak",28,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"all together",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_01",141,"Systematic Census","Mark_Novak",32,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",34,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",30,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",35,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",28,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",32,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",33,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",29,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_01",141,"Systematic Census","Mark_Novak",42,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/31/04","TapotupotuBayWest","Area_01",66,"Systematic Census","Mark_Novak",19,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",28,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_01",141,"Systematic Census","Mark_Novak",33,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/31/04","TapotupotuBayWest","Area_01",66,"Systematic Census","Mark_Novak",25,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_01",141,"Systematic Census","Mark_Novak",16,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",49,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",46,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",28,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",53,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",17,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",51,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",28,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",41,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/31/04","TapotupotuBayWest","Area_01",66,"Systematic Census","Mark_Novak",27,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/31/04","TapotupotuBayWest","Area_01",66,"Systematic Census","Mark_Novak",24,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/16/04","MatakitakiakupeCapePalliser","Area_01",141,"Systematic Census","Mark_Novak",21,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",22,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/4/04","MemorialGardenRocks","Area_03",222,"Systematic Census","Mark_Novak",12.9,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",27,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_06",106,"Systematic Census","Mark_Novak",45,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",27,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",36,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",30,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",21,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",31,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",27,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/1/04","MemorialGardenRocks","Area_06",215,"Systematic Census","Mark_Novak",28,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",26,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",25,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",35,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",33,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",20,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/1/04","MemorialGardenRocks","Area_06",215,"Systematic Census","Mark_Novak",13.2,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_05",105,"Systematic Census","Mark_Novak",32,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",28,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/6/04","Leigh - Waterfall Rocks","Area_06",106,"Systematic Census","Mark_Novak",40,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",32,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",29,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",29,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",27,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",34,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",23,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",25,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/7/04","Leigh - Waterfall Rocks","Area_10",109,"Systematic Census","Mark_Novak",43,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
