"Date","Site","Zone","Quad_Size","Quad","Species","Count","Year","Density"
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,3,"Patelloida corticata",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,4,"Patelloida corticata",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,5,"Patelloida corticata",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,6,"Patelloida corticata",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,7,"Patelloida corticata",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,8,"Patelloida corticata",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,9,"Patelloida corticata",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,10,"Patelloida corticata",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,11,"Patelloida corticata",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,12,"Patelloida corticata",1,2004,11.1111111111111
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,13,"Patelloida corticata",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,14,"Patelloida corticata",1,2004,11.1111111111111
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,15,"Patelloida corticata",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,1,"Patelloida corticata",58,2004,644.444444444444
"15-Jun-04","Castle Point","Midshore",0.09,2,"Patelloida corticata",49,2004,544.444444444444
"15-Jun-04","Castle Point","Midshore",0.09,3,"Patelloida corticata",11,2004,122.222222222222
"15-Jun-04","Castle Point","Midshore",0.09,4,"Patelloida corticata",11,2004,122.222222222222
"15-Jun-04","Castle Point","Midshore",0.09,5,"Patelloida corticata",18,2004,200
"15-Jun-04","Castle Point","Midshore",0.09,6,"Patelloida corticata",5,2004,55.5555555555556
"15-Jun-04","Castle Point","Midshore",0.09,7,"Patelloida corticata",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,8,"Patelloida corticata",4,2004,44.4444444444444
"15-Jun-04","Castle Point","Midshore",0.09,9,"Patelloida corticata",1,2004,11.1111111111111
"15-Jun-04","Castle Point","Midshore",0.09,10,"Patelloida corticata",2,2004,22.2222222222222
"15-Jun-04","Castle Point","Midshore",0.09,11,"Patelloida corticata",2,2004,22.2222222222222
"15-Jun-04","Castle Point","Midshore",0.09,12,"Patelloida corticata",3,2004,33.3333333333333
"15-Jun-04","Castle Point","Midshore",0.09,13,"Patelloida corticata",12,2004,133.333333333333
"15-Jun-04","Castle Point","Midshore",0.09,14,"Patelloida corticata",32,2004,355.555555555556
"15-Jun-04","Castle Point","Midshore",0.09,15,"Patelloida corticata",188,2004,2088.88888888889
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,1,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,2,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,3,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,4,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,5,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,6,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,7,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,8,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,9,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,10,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,11,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,12,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,13,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,14,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,15,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,1,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,2,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,3,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,4,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,5,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,6,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,7,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,8,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,9,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,10,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,11,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,12,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,13,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,14,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,15,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,1,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,2,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,3,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,4,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,5,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,6,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,7,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,8,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,9,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,10,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,11,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,12,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,13,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,14,"Sypharochiton pelliserpentis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,15,"Sypharochiton pelliserpentis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,1,"Sypharochiton pelliserpentis",4,1969,44.4444444444444
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,2,"Sypharochiton pelliserpentis",1,1969,11.1111111111111
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,3,"Sypharochiton pelliserpentis",2,1969,22.2222222222222
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,4,"Sypharochiton pelliserpentis",3,1969,33.3333333333333
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,5,"Sypharochiton pelliserpentis",2,1969,22.2222222222222
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,6,"Sypharochiton pelliserpentis",3,1969,33.3333333333333
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,7,"Sypharochiton pelliserpentis",2,1969,22.2222222222222
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,8,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,9,"Sypharochiton pelliserpentis",4,1969,44.4444444444444
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,10,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,11,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,12,"Sypharochiton pelliserpentis",6,1969,66.6666666666667
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,13,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,14,"Sypharochiton pelliserpentis",3,1969,33.3333333333333
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,15,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,1,"Sypharochiton pelliserpentis",1,1969,11.1111111111111
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,2,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,3,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,4,"Sypharochiton pelliserpentis",3,1969,33.3333333333333
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,5,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,6,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,7,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,8,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,9,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,10,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,11,"Sypharochiton pelliserpentis",2,1969,22.2222222222222
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,12,"Sypharochiton pelliserpentis",1,1969,11.1111111111111
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,13,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,14,"Sypharochiton pelliserpentis",3,1969,33.3333333333333
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,15,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,1,"Sypharochiton pelliserpentis",6,1969,66.6666666666667
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,2,"Sypharochiton pelliserpentis",1,1969,11.1111111111111
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,3,"Sypharochiton pelliserpentis",19,1969,211.111111111111
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,4,"Sypharochiton pelliserpentis",7,1969,77.7777777777778
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,5,"Sypharochiton pelliserpentis",4,1969,44.4444444444444
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,6,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,7,"Sypharochiton pelliserpentis",7,1969,77.7777777777778
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,8,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,9,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,10,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,11,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,12,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,13,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,14,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Waterfall Rocks","Transect #3 - 1ft above Xiphora",0.09,15,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,1,"Sypharochiton pelliserpentis",1,1969,11.1111111111111
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,2,"Sypharochiton pelliserpentis",17,1969,188.888888888889
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,3,"Sypharochiton pelliserpentis",9,1969,100
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,4,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,5,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,6,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,7,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,8,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,9,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,10,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,11,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,12,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,13,"Sypharochiton pelliserpentis",3,1969,33.3333333333333
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,14,"Sypharochiton pelliserpentis",4,1969,44.4444444444444
"7-Mar-69","Leigh - Caves","Transect #4 - 1ft above low water",0.09,15,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,1,"Sypharochiton pelliserpentis",1,1969,11.1111111111111
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,2,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,3,"Sypharochiton pelliserpentis",4,1969,44.4444444444444
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,4,"Sypharochiton pelliserpentis",3,1969,33.3333333333333
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,5,"Sypharochiton pelliserpentis",1,1969,11.1111111111111
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,6,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,7,"Sypharochiton pelliserpentis",4,1969,44.4444444444444
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,8,"Sypharochiton pelliserpentis",1,1969,11.1111111111111
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,9,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,10,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,11,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,12,"Sypharochiton pelliserpentis",0,1969,0
"7-Mar-69","Leigh - Caves","Transect #5 - 2ft above low water",0.09,13,"Sypharochiton pelliserpentis",0,1969,0
"8-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Oyster Level",0.09,1,"Sypharochiton pelliserpentis",1,1969,11.1111111111111
"8-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Oyster Level",0.09,2,"Sypharochiton pelliserpentis",4,1969,44.4444444444444
"8-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Oyster Level",0.09,3,"Sypharochiton pelliserpentis",7,1969,77.7777777777778
"8-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Oyster Level",0.09,4,"Sypharochiton pelliserpentis",4,1969,44.4444444444444
"8-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Oyster Level",0.09,5,"Sypharochiton pelliserpentis",4,1969,44.4444444444444
"8-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Oyster Level",0.09,6,"Sypharochiton pelliserpentis",11,1969,122.222222222222
"8-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Oyster Level",0.09,7,"Sypharochiton pelliserpentis",24,1969,266.666666666667
"8-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Oyster Level",0.09,8,"Sypharochiton pelliserpentis",0,1969,0
"8-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Oyster Level",0.09,9,"Sypharochiton pelliserpentis",6,1969,66.6666666666667
"8-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Oyster Level",0.09,10,"Sypharochiton pelliserpentis",4,1969,44.4444444444444
"8-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Oyster Level",0.09,11,"Sypharochiton pelliserpentis",0,1969,0
"8-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Oyster Level",0.09,12,"Sypharochiton pelliserpentis",6,1969,66.6666666666667
"8-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Oyster Level",0.09,13,"Sypharochiton pelliserpentis",2,1969,22.2222222222222
"8-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Oyster Level",0.09,14,"Sypharochiton pelliserpentis",3,1969,33.3333333333333
"8-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Oyster Level",0.09,15,"Sypharochiton pelliserpentis",2,1969,22.2222222222222
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,1,"Sypharochiton pelliserpentis",0,1969,0
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,2,"Sypharochiton pelliserpentis",7,1969,77.7777777777778
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,3,"Sypharochiton pelliserpentis",1,1969,11.1111111111111
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,4,"Sypharochiton pelliserpentis",4,1969,44.4444444444444
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,5,"Sypharochiton pelliserpentis",6,1969,66.6666666666667
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,6,"Sypharochiton pelliserpentis",6,1969,66.6666666666667
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,7,"Sypharochiton pelliserpentis",4,1969,44.4444444444444
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,8,"Sypharochiton pelliserpentis",2,1969,22.2222222222222
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,9,"Sypharochiton pelliserpentis",0,1969,0
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,10,"Sypharochiton pelliserpentis",4,1969,44.4444444444444
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,11,"Sypharochiton pelliserpentis",14,1969,155.555555555556
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,12,"Sypharochiton pelliserpentis",1,1969,11.1111111111111
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,13,"Sypharochiton pelliserpentis",0,1969,0
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,14,"Sypharochiton pelliserpentis",0,1969,0
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,15,"Sypharochiton pelliserpentis",3,1969,33.3333333333333
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,1,"Sypharochiton pelliserpentis",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,2,"Sypharochiton pelliserpentis",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,3,"Sypharochiton pelliserpentis",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,4,"Sypharochiton pelliserpentis",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,5,"Sypharochiton pelliserpentis",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,6,"Sypharochiton pelliserpentis",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,7,"Sypharochiton pelliserpentis",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,8,"Sypharochiton pelliserpentis",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,9,"Sypharochiton pelliserpentis",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,10,"Sypharochiton pelliserpentis",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,11,"Sypharochiton pelliserpentis",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,12,"Sypharochiton pelliserpentis",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,13,"Sypharochiton pelliserpentis",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,14,"Sypharochiton pelliserpentis",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,15,"Sypharochiton pelliserpentis",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,1,"Sypharochiton pelliserpentis",13,1969,144.444444444444
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,2,"Sypharochiton pelliserpentis",8,1969,88.8888888888889
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,3,"Sypharochiton pelliserpentis",0,1969,0
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,4,"Sypharochiton pelliserpentis",5,1969,55.5555555555556
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,5,"Sypharochiton pelliserpentis",2,1969,22.2222222222222
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,6,"Sypharochiton pelliserpentis",7,1969,77.7777777777778
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,7,"Sypharochiton pelliserpentis",6,1969,66.6666666666667
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,8,"Sypharochiton pelliserpentis",7,1969,77.7777777777778
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,9,"Sypharochiton pelliserpentis",4,1969,44.4444444444444
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,10,"Sypharochiton pelliserpentis",12,1969,133.333333333333
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,11,"Sypharochiton pelliserpentis",25,1969,277.777777777778
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,12,"Sypharochiton pelliserpentis",0,1969,0
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,13,"Sypharochiton pelliserpentis",2,1969,22.2222222222222
